TreeDepth,Allocation,Tag,PoolType,NumberOfBytes,Status
0,0x94ab6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d18000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x850f8000,Cont,NonPagedPool,0x1000,Allocated
0,0x85cfb000,Cont,NonPagedPool,0x1000,Allocated
0,0xa16e0000,CMA,PagedPool,0x1000,Allocated
0,0x91391000,CM25,PagedPool,0x1000,Allocated
0,0x92b9f000,CM25,PagedPool,0x1000,Allocated
0,0x92f9e000,CM25,PagedPool,0x1000,Allocated
0,0x93798000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f9a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94385000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94784000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b87000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9678c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x851c9000,Dev,NonPagedPool,0x6b10,Allocated
0,0x85dca000,Cont,NonPagedPool,0x1000,Allocated
0,0x88c66000,ArbA,PagedPool,0x1000,Allocated
0,0x84c56000,Cont,NonPagedPool,0x1000,Allocated
0,0x8605d000,Cont,NonPagedPool,0x1000,Allocated
0,0x861c5000,VM3D,NonPagedPool,0x4000,Allocated
0,0x8d1e9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92c8d000,CM25,PagedPool,0x1000,Allocated
0,0x9308a000,CM25,PagedPool,0x1000,Allocated
0,0x9288c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c89000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94497000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94894000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c95000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9649f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x842df000,MmAc,NonPagedPool,0x1000,Allocated
0,0x85ed8000,Cont,NonPagedPool,0x1000,Allocated
0,0x87d29000,WmGE,PagedPool,0xe018,Allocated
0,0x8e90c000,MmSt,Unknown choice 2147483649,0x2000,Allocated
0,0x85d21000,Cont,NonPagedPool,0x1000,Allocated
0,0x92d7c000,CM25,PagedPool,0x1000,Allocated
0,0x9317b000,CM25,PagedPool,0x1000,Allocated
0,0x9297d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d78000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94566000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d64000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9cd44000,MmRe,PagedPool,0x27a8,Allocated
0,0x84bd2000,IdeP,NonPagedPool,0x1808,Allocated
0,0x85bd6000,Cont,NonPagedPool,0x1000,Allocated
0,0x84a3a000,EtwB,NonPagedPool,0x4000,Allocated
0,0x8be07000,CIcr,PagedPool,0x2208,Allocated
0,0x85e3f000,Cont,NonPagedPool,0x1000,Allocated
0,0x85fd7000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a7e9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9126d000,CM25,PagedPool,0x1000,Allocated
0,0x92e62000,CM25,PagedPool,0x1000,Allocated
0,0x93664000,CM25,PagedPool,0x1000,Allocated
0,0x93e66000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94279000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94678000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a7b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96670000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x850a5000,Cont,NonPagedPool,0x1000,Allocated
0,0x8e88b000,MmRe,PagedPool,0x1068,Allocated
0,0x860a9000,Cont,NonPagedPool,0x1000,Allocated
0,0x8bf36000,CIcr,PagedPool,0x1698,Allocated
0,0x85f0e000,Cont,NonPagedPool,0x1000,Allocated
0,0x8d085000,MmRe,PagedPool,0x1aa8,Allocated
0,0xa16af000,CMA,PagedPool,0x1000,Allocated
0,0x92cf9000,CM25,PagedPool,0x1000,Allocated
0,0x930fe000,CM25,PagedPool,0x1000,Allocated
0,0x928f8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93cfd000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9135e000,CM25,PagedPool,0x1000,Allocated
0,0x92b50000,CM25,PagedPool,0x1000,Allocated
0,0x92f51000,CM25,PagedPool,0x1000,Allocated
0,0x93757000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f55000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x944e3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9474b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948e0000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b48000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ce1000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x841b2000,CcZe,NonPagedPoolCacheAligned,0x1000,Allocated
0,0x87dbd000,ArbA,PagedPool,0x1000,Allocated
0,0x85c1d000,Cont,NonPagedPool,0x1000,Allocated
0,0x85db5000,Cont,NonPagedPool,0x1000,Allocated
0,0x86012000,Cont,NonPagedPool,0x1000,Allocated
0,0xa139f000,CMA,PagedPool,0x1000,Allocated
0,0x965fa000,CM25,PagedPool,0x1000,Allocated
0,0x92de8000,CM25,PagedPool,0x1000,Allocated
0,0x931ef000,CM25,PagedPool,0x1000,Allocated
0,0x929e9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92c40000,CM25,PagedPool,0x1000,Allocated
0,0x93047000,CM25,PagedPool,0x1000,Allocated
0,0x92841000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x93c44000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93dec000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9445a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x945f2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94859000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x949f1000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c58000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x94df0000,CM31,PagedPoolCacheAligned,0x4000,Allocated
0,0x969f9000,MmRe,PagedPool,0x2528,Allocated
0,0x85a82000,Cont,NonPagedPool,0x1000,Allocated
0,0x8628c000,Cont,NonPagedPool,0xa000,Allocated
0,0x8a6bd000,MmRe,PagedPool,0x76c8,Allocated
0,0x912d1000,CM25,PagedPool,0x1000,Allocated
0,0x92adf000,CM25,PagedPool,0x1000,Allocated
0,0x92ede000,CM25,PagedPool,0x1000,Allocated
0,0x936d8000,Clfs,PagedPool,0x7a08,Allocated
0,0x92d37000,CM25,PagedPool,0x1000,Allocated
0,0x93130000,CM25,PagedPool,0x1000,Allocated
0,0x92936000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d33000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93eda000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x942c5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9452d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x946c4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9492e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ac7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d2f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x966cc000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x96525000,Rpc,PagedPool,0x1000,Allocated
0,0x85f92000,Cont,NonPagedPool,0x1000,Allocated
0,0x913c2000,CM25,PagedPool,0x1000,Allocated
0,0x92bcc000,CM25,PagedPool,0x1000,Allocated
0,0x92fcd000,CM25,PagedPool,0x1000,Allocated
0,0x937cb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9122a000,CM25,PagedPool,0x1000,Allocated
0,0x92a24000,CM25,PagedPool,0x1000,Allocated
0,0x92e25000,CM25,PagedPool,0x1000,Allocated
0,0x93623000,CM25,PagedPool,0x1000,Allocated
0,0x93e21000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93fc9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9423e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x943d6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9463f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x947d7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a3c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94bd4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96637000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x967df000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x8247f000,MmAc,NonPagedPool,0x1000,Allocated
0,0x8606e000,Cont,NonPagedPool,0x1000,Allocated
0,0xa166a000,CMA,PagedPool,0x1000,Allocated
0,0x92cbc000,CM25,PagedPool,0x1000,Allocated
0,0x930bb000,CM25,PagedPool,0x3000,Allocated
0,0x928bd000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93cb8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9131b000,CM25,PagedPool,0x1000,Allocated
0,0x92b15000,CM25,PagedPool,0x1000,Allocated
0,0x92f14000,CM25,PagedPool,0x1000,Allocated
0,0x93712000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f10000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9430f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x944a6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9470e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948a5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b0d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ca4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x968ad000,MmRe,PagedPool,0x2770,Allocated
0,0x9171a000,MmRe,PagedPool,0x1108,Allocated
0,0x85d70000,Cont,NonPagedPool,0x1000,Allocated
0,0xa1364000,CMA,PagedPool,0x1000,Allocated
0,0x965b1000,CM25,PagedPool,0x1000,Allocated
0,0x92da3000,CM25,PagedPool,0x1000,Allocated
0,0x931a4000,CM25,PagedPool,0x1000,Allocated
0,0x929a2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92c1b000,CM25,PagedPool,0x1000,Allocated
0,0x9301c000,CM25,PagedPool,0x1000,Allocated
0,0x9281a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c1f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93da7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x945b9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94802000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x949ba000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c03000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94dbb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9d19c000,Obtb,PagedPool,0x1000,Allocated
0,0x84be3000,IdeP,NonPagedPool,0x1808,Allocated
0,0x85fe6000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a7d8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa1055000,MmRe,PagedPool,0x13d0,Allocated
0,0x9129e000,CM25,PagedPool,0x1000,Allocated
0,0x92e91000,CM25,PagedPool,0x1000,Allocated
0,0x93697000,CM25,PagedPool,0x1000,Allocated
0,0x9428a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92d0a000,CM25,PagedPool,0x1000,Allocated
0,0x9310d000,CM25,PagedPool,0x1000,Allocated
0,0x9290b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d0e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94510000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9468b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94913000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a88000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d12000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96683000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9169f000,CM16,PagedPoolCacheAligned,0x4000,Allocated
0,0x92109000,MmRe,PagedPool,0x2160,Allocated
0,0x850f6000,Cont,NonPagedPool,0x1000,Allocated
0,0x85cf5000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a763000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa1146000,MmRe,PagedPool,0x37000,Allocated
0,0x9138f000,CM25,PagedPool,0x1000,Allocated
0,0x92b81000,CM25,PagedPool,0x1000,Allocated
0,0x92f80000,CM25,PagedPool,0x1000,Allocated
0,0x93786000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f84000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9439b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9479a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b99000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96792000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x851c7000,IdeP,NonPagedPool,0x1808,Allocated
0,0x88c18000,CM16,PagedPool,0x1000,Allocated
0,0x84c28000,Cont,NonPagedPool,0x1000,Allocated
0,0x8bc14000,CIcr,PagedPool,0x16d8,Allocated
0,0x85c2c000,Cont,NonPagedPool,0x1000,Allocated
0,0x85dc4000,Cont,NonPagedPool,0x1000,Allocated
0,0x86023000,Cont,NonPagedPool,0x1000,Allocated
0,0x8d1e7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa1631000,CMA,PagedPool,0x1000,Allocated
0,0x92c77000,CM25,PagedPool,0x1000,Allocated
0,0x93070000,CM25,PagedPool,0x1000,Allocated
0,0x92876000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c73000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9446d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9486e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9f441000,MmRe,PagedPool,0x1008,Allocated
0,0x85ed2000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a6ec000,MmRe,PagedPool,0x2128,Allocated
0,0x85d3b000,Cont,NonPagedPool,0x1000,Allocated
0,0x93560000,MmRe,PagedPool,0x1830,Allocated
0,0x92d66000,CM25,PagedPool,0x1000,Allocated
0,0x93161000,CM25,PagedPool,0x1000,Allocated
0,0x92967000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d62000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9457c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9497f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d7e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9f550000,CIsc,PagedPool,0x1c38,Allocated
0,0x9d159000,MmRe,PagedPool,0x1500,Allocated
0,0x92165000,MmRe,PagedPool,0x16000,Allocated
0,0x857a3000,Cont,NonPagedPool,0x1000,Allocated
0,0x85fa1000,Cont,NonPagedPool,0x1000,Allocated
0,0xa1012000,MmRe,PagedPool,0x16d8,Allocated
0,0x913f3000,CM25,PagedPool,0x1000,Allocated
0,0x92bfd000,CM25,PagedPool,0x1000,Allocated
0,0x92ffc000,CM25,PagedPool,0x1000,Allocated
0,0x9125b000,CM25,PagedPool,0x1000,Allocated
0,0x92e54000,CM25,PagedPool,0x1000,Allocated
0,0x93652000,CM25,PagedPool,0x1000,Allocated
0,0x937fa000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93e50000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ff8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9424f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x943e7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9464e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x947e6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a4d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94be5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96646000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x88c84000,ArbA,PagedPool,0x1000,Allocated
0,0x850b3000,Cont,NonPagedPool,0x1000,Allocated
0,0x85cb0000,Cont,NonPagedPool,0x1000,Allocated
0,0x84b1d000,AmlH,NonPagedPool,0x10000,Allocated
0,0x860bf000,Cont,NonPagedPool,0x1000,Allocated
0,0x92ce3000,CM25,PagedPool,0x1000,Allocated
0,0x930e4000,CM25,PagedPool,0x1000,Allocated
0,0x928e2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ce7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91354000,CM25,PagedPool,0x1000,Allocated
0,0x92b5a000,CM25,PagedPool,0x1000,Allocated
0,0x92f5b000,CM25,PagedPool,0x1000,Allocated
0,0x9375d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f5f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94340000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x944f9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94741000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948fa000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b42000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94cfb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x920e0000,MmRe,PagedPool,0x17c0,Allocated
0,0x87d87000,ArbA,PagedPool,0x1000,Allocated
0,0x8558d000,Cont,NonPagedPool,0x1000,Allocated
0,0x85d8f000,Cont,NonPagedPool,0x1000,Allocated
0,0x84c13000,Cont,NonPagedPool,0x1000,Allocated
0,0x85c17000,Cont,NonPagedPool,0x1000,Allocated
0,0x86018000,Cont,NonPagedPool,0x1000,Allocated
0,0x8d034000,MmSt,Unknown choice 2147483649,0x1ab0,Allocated
0,0xa1395000,CMA,PagedPool,0x1000,Allocated
0,0x965c0000,CM25,PagedPool,0x1000,Allocated
0,0x92dd2000,CM25,PagedPool,0x1000,Allocated
0,0x9cdea000,SpSy,PagedPool,0x2000,Allocated
0,0x931d5000,CM25,PagedPool,0x1000,Allocated
0,0x92c4a000,CM25,PagedPool,0x2000,Allocated
0,0x9304d000,CM25,PagedPool,0x1000,Allocated
0,0x9284b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x929d3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c4e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93dd6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94450000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x945c8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94853000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x949cb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94dca000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x969c3000,MmRe,PagedPool,0x3158,Allocated
0,0x9f47c000,MmRe,PagedPool,0x1698,Allocated
0,0x912cf000,CM25,PagedPool,0x1000,Allocated
0,0x92ac1000,CM25,PagedPool,0x1000,Allocated
0,0x92ec0000,CM25,PagedPool,0x1000,Allocated
0,0x936c6000,CM25,PagedPool,0x1000,Allocated
0,0x9353f000,MmRe,PagedPool,0x2578,Allocated
0,0x92d39000,CM25,PagedPool,0x1000,Allocated
0,0x9313e000,CM25,PagedPool,0x1000,Allocated
0,0x92938000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x93d3d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ec4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x942db000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94523000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94920000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ad9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d21000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9f50f000,QPMM,PagedPool,0x41000,Allocated
0,0x84f68000,Cont,NonPagedPool,0x1000,Allocated
0,0x85f6c000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a752000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x913b8000,CM25,PagedPool,0x1000,Allocated
0,0x92bb6000,CM25,PagedPool,0x1000,Allocated
0,0x92fb7000,CM25,PagedPool,0x1000,Allocated
0,0x937b1000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91220000,CM25,PagedPool,0x1000,Allocated
0,0x92a2e000,CM25,PagedPool,0x1000,Allocated
0,0x92e2f000,CM25,PagedPool,0x1000,Allocated
0,0x93629000,CM25,PagedPool,0x1000,Allocated
0,0x93e2b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93fb3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94234000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x943ac000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94635000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x947ad000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a36000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94bae000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9663d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x967a5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91621000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x917b9000,CMA,PagedPool,0x1000,Allocated
0,0x88c4f000,ArbA,PagedPool,0x1000,Allocated
0,0x85c7b000,Cont,NonPagedPool,0x1000,Allocated
0,0x86074000,Cont,NonPagedPool,0x1000,Allocated
0,0xa1660000,CMA,PagedPool,0x1000,Allocated
0,0x92ca6000,CM25,PagedPool,0x1000,Allocated
0,0x930a1000,CM25,PagedPool,0x1000,Allocated
0,0x928a7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ca2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91311000,CM25,PagedPool,0x1000,Allocated
0,0x92b1f000,CM25,PagedPool,0x1000,Allocated
0,0x92f1e000,CM25,PagedPool,0x1000,Allocated
0,0x93718000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f1a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94305000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x944bc000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94704000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948bf000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b07000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94cbe000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9670c000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x920a5000,MmRe,PagedPool,0x2320,Allocated
0,0x852e2000,Cont,NonPagedPool,0x8000,Allocated
0,0x85ee1000,Cont,NonPagedPool,0x1000,Allocated
0,0x85149000,IdeP,NonPagedPool,0x1808,Allocated
0,0x85d4a000,Cont,NonPagedPool,0x1000,Allocated
0,0xa10ea000,MmRe,PagedPool,0x2370,Allocated
0,0xa1352000,Rpc,PagedPool,0x1000,Allocated
0,0x92d95000,CM25,PagedPool,0x1000,Allocated
0,0x93192000,CM25,PagedPool,0x1000,Allocated
0,0x92994000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d91000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x92196000,MmSt,Unknown choice 2147483649,0x1700,Allocated
0,0x92c0d000,CM25,PagedPool,0x1000,Allocated
0,0x9300a000,CM25,PagedPool,0x1000,Allocated
0,0x9280c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c09000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94417000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9458f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94814000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9498c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c15000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d8d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9681c000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x9d032000,MmSt,Unknown choice 2147483649,0x7000,Allocated
0,0x84bf5000,Cont,NonPagedPool,0x1000,Allocated
0,0x85ff0000,Cont,NonPagedPool,0x1000,Allocated
0,0x85e58000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a7ce000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa1043000,MmRe,PagedPool,0x1898,Allocated
0,0x91294000,CM25,PagedPool,0x1000,Allocated
0,0x92a9a000,CM25,PagedPool,0x4000,Allocated
0,0x92e9b000,CM25,PagedPool,0x1000,Allocated
0,0x9369d000,CM25,PagedPool,0x1000,Allocated
0,0x93e9f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94280000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94681000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a82000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x850cc000,Cont,NonPagedPool,0x1000,Allocated
0,0x85ccf000,Cont,NonPagedPool,0x1000,Allocated
0,0x860c0000,Cont,NonPagedPool,0x1000,Allocated
0,0x86358000,VM3D,NonPagedPool,0xa000,Allocated
0,0x8a769000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x864c1000,InF0,NonPagedPool,0x1000,Allocated
0,0x888fa000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa16d4000,CMA,PagedPool,0x1000,Allocated
0,0x91385000,CM25,PagedPool,0x1000,Allocated
0,0x92b8b000,CM25,PagedPool,0x1000,Allocated
0,0x92f8a000,CM25,PagedPool,0x1000,Allocated
0,0x9378c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f8e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94391000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94790000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b93000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96798000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91784000,MmRe,PagedPool,0x1d000,Allocated
0,0x85dde000,Cont,NonPagedPool,0x1000,Allocated
0,0x8d1fd000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x88c12000,ArbA,PagedPool,0x1000,Allocated
0,0x84c22000,Cont,NonPagedPool,0x1000,Allocated
0,0x85c26000,Cont,NonPagedPool,0x1000,Allocated
0,0x86029000,Cont,NonPagedPool,0x1000,Allocated
