TreeDepth,Offset,RecordType,RecordNumber,LinkCount,MFTType,Permissions,AttributeType,Created,Modified,Updated,Accessed,Filename
1,0x9ebafd28,FILE,16319,2,File,Archive,FILE_NAME,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,Microsoft-Windows-ReadyBoost%4Operational.evtx
0,0x9ec5a050,FILE,17768,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:12:47.000000 ,2009-07-14 01:14:59.000000 ,2023-04-25 01:33:29.000000 ,2009-07-13 23:12:47.000000 ,N/A
1,0x9ec5a0b0,FILE,17768,2,File,Archive,FILE_NAME,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,bdeui.dll
1,0x9ec5a120,FILE,17768,2,File,Archive,FILE_NAME,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,bdeui.dll
0,0x9ec5a450,FILE,17769,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:13:03.000000 ,2009-07-14 01:14:12.000000 ,2023-04-25 01:33:29.000000 ,2009-07-13 23:13:03.000000 ,N/A
1,0x9ec5a4b0,FILE,17769,2,File,Archive,FILE_NAME,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,BdeUISrv.exe
1,0x9ec5a528,FILE,17769,2,File,Archive,FILE_NAME,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,BdeUISrv.exe
0,0x9ec5a850,FILE,17770,3,File,N/A,STANDARD_INFORMATION,2009-07-13 23:12:54.000000 ,2009-07-14 01:14:12.000000 ,2023-04-25 01:33:29.000000 ,2009-07-13 23:12:54.000000 ,N/A
1,0x9ec5a8b0,FILE,17770,3,File,Archive,FILE_NAME,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,BDEUNL~1.EXE
1,0x9ec5a928,FILE,17770,3,File,Archive,FILE_NAME,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,BdeUnlockWizard.exe
1,0x9ec5a9a8,FILE,17770,3,File,Archive,FILE_NAME,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,BdeUnlockWizard.exe
0,0x9ec5ac50,FILE,17771,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:29:12.000000 ,2010-11-20 21:29:12.000000 ,2023-04-25 01:33:29.000000 ,2010-11-20 21:29:12.000000 ,N/A
1,0x9ec5acb0,FILE,17771,2,File,Archive,FILE_NAME,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,BFE.DLL
1,0x9ec5ad18,FILE,17771,2,File,Archive,FILE_NAME,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,2023-04-25 01:33:29.000000 ,BFE.DLL
0,0x9ec71050,FILE,17860,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:26:23.000000 ,2009-07-14 01:06:15.000000 ,2023-04-25 01:33:30.000000 ,2009-07-13 23:26:23.000000 ,N/A
1,0x9ec710b0,FILE,17860,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,chajei.ime
1,0x9ec71120,FILE,17860,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,chajei.ime
0,0x9ec71450,FILE,17861,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:41:21.000000 ,2009-07-14 01:14:14.000000 ,2023-04-25 01:33:30.000000 ,2009-07-13 23:41:21.000000 ,N/A
1,0x9ec714b0,FILE,17861,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,charmap.exe
1,0x9ec71520,FILE,17861,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,charmap.exe
0,0x9ec71850,FILE,17862,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:15:04.000000 ,2009-07-13 23:15:04.000000 ,2023-04-25 01:33:30.000000 ,2009-07-13 23:15:04.000000 ,N/A
1,0x9ec718b0,FILE,17862,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,chcp.com
1,0x9ec71920,FILE,17862,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,chcp.com
0,0x9ec71c50,FILE,17863,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:15:06.000000 ,2009-07-14 01:14:14.000000 ,2023-04-25 01:33:30.000000 ,2009-07-13 23:15:06.000000 ,N/A
1,0x9ec71cb0,FILE,17863,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,chkdsk.exe
1,0x9ec71d20,FILE,17863,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,chkdsk.exe
0,0x9ec75050,FILE,17876,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:51:14.000000 ,2009-07-14 01:15:03.000000 ,2023-04-25 01:33:30.000000 ,2009-07-13 23:51:14.000000 ,N/A
1,0x9ec750b0,FILE,17876,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,CIRCOI~1.DLL
1,0x9ec75128,FILE,17876,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,CIRCoInst.dll
0,0x9ec75450,FILE,17877,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:15:17.000000 ,2009-07-14 01:15:03.000000 ,2023-04-25 01:33:30.000000 ,2009-07-13 23:15:17.000000 ,N/A
1,0x9ec754b0,FILE,17877,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,clb.dll
1,0x9ec75518,FILE,17877,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,clb.dll
0,0x9ec75850,FILE,17878,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:44:44.000000 ,2009-07-14 01:15:03.000000 ,2023-04-25 01:33:30.000000 ,2009-07-13 23:44:44.000000 ,N/A
1,0x9ec758b0,FILE,17878,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,clbcatq.dll
1,0x9ec75920,FILE,17878,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,clbcatq.dll
0,0x9ec75c50,FILE,17879,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:40:18.000000 ,2009-07-14 01:14:14.000000 ,2023-04-25 01:33:30.000000 ,2009-07-13 23:40:18.000000 ,N/A
1,0x9ec75cb0,FILE,17879,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,cleanmgr.exe
1,0x9ec75d28,FILE,17879,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,cleanmgr.exe
0,0x9ec7e050,FILE,17912,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:25:20.000000 ,2009-07-14 01:14:15.000000 ,2023-04-25 01:33:30.000000 ,2009-07-13 23:25:20.000000 ,N/A
1,0x9ec7e0b0,FILE,17912,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,colorcpl.exe
1,0x9ec7e128,FILE,17912,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,colorcpl.exe
0,0x9ec7e450,FILE,17913,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:25:25.000000 ,2009-07-14 01:15:07.000000 ,2023-04-25 01:33:30.000000 ,2009-07-13 23:25:25.000000 ,N/A
1,0x9ec7e4b0,FILE,17913,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,colorui.dll
1,0x9ec7e520,FILE,17913,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,colorui.dll
0,0x9ec7e850,FILE,17914,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:43:46.000000 ,2009-07-14 01:15:07.000000 ,2023-04-25 01:33:30.000000 ,2009-07-13 23:43:46.000000 ,N/A
1,0x9ec7e8b0,FILE,17914,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,comcat.dll
1,0x9ec7e920,FILE,17914,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,comcat.dll
0,0x9ec7ec50,FILE,17915,2,File,N/A,STANDARD_INFORMATION,2009-07-14 02:19:09.000000 ,2009-07-14 02:18:53.000000 ,2023-04-25 01:33:30.000000 ,2009-07-14 02:18:53.000000 ,N/A
1,0x9ec7ecb0,FILE,17915,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,x86_microsoft-windows-com-base_31bf3856ad364e35_6.1.7600.16385_none_0dc48c9a87d913b4_comcat.dll_8571d1d1
1,0x9ec7ede0,FILE,17915,2,File,Archive,FILE_NAME,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,2023-04-25 01:33:30.000000 ,X89141~1.DLL
0,0x9ee9e050,FILE,39800,1,File,N/A,STANDARD_INFORMATION,2009-07-13 23:19:06.000000 ,2009-07-14 01:05:38.000000 ,2023-04-25 01:34:19.000000 ,2009-07-13 23:19:06.000000 ,N/A
1,0x9ee9e0b0,FILE,39800,1,File,Archive,FILE_NAME,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,shellbrd.dll
0,0x9ee9e450,FILE,39801,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:30.000000 ,2010-11-21 00:38:30.000000 ,2023-04-25 01:34:19.000000 ,2010-11-21 00:38:30.000000 ,N/A
1,0x9ee9e4b0,FILE,39801,3,File,Archive,FILE_NAME,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,basebrd.dll.mui
1,0x9ee9e528,FILE,39801,3,File,Archive,FILE_NAME,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,BASEBR~1.MUI
1,0x9ee9e5a0,FILE,39801,3,File,Archive,FILE_NAME,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,basebrd.dll.mui
0,0x9ee9e850,FILE,39802,1,File,N/A,STANDARD_INFORMATION,2009-07-13 23:18:57.000000 ,2009-07-14 01:05:09.000000 ,2023-04-25 01:34:19.000000 ,2009-07-13 23:18:57.000000 ,N/A
1,0x9ee9e8b0,FILE,39802,1,File,Archive,FILE_NAME,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,basebrd.dll
0,0x9ee9ec50,FILE,39803,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:19:06.000000 ,2009-07-14 01:05:36.000000 ,2023-04-25 01:34:19.000000 ,2009-07-13 23:19:06.000000 ,N/A
1,0x9ee9ecb0,FILE,39803,2,File,Archive,FILE_NAME,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,shellbrd.dll
1,0x9ee9ed28,FILE,39803,2,File,Archive,FILE_NAME,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,2023-04-25 01:34:19.000000 ,shellbrd.dll
0,0x9ef40050,FILE,21760,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:28.000000 ,2010-11-21 00:38:28.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:28.000000 ,N/A
1,0x9ef400b0,FILE,21760,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,gameport.inf_loc
1,0x9ef40130,FILE,21760,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,GAMEPO~1.INF
1,0x9ef401a8,FILE,21760,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,gameport.inf_loc
0,0x9ef40450,FILE,21761,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:28.000000 ,2010-11-21 00:38:28.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:28.000000 ,N/A
1,0x9ef404b0,FILE,21761,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,hal.inf_loc
1,0x9ef40520,FILE,21761,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,HAL~1.INF
1,0x9ef40590,FILE,21761,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,hal.inf_loc
0,0x9ef40850,FILE,21762,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:28.000000 ,2010-11-21 00:38:28.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:28.000000 ,N/A
1,0x9ef408b0,FILE,21762,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,hdaudbus.inf_loc
1,0x9ef40930,FILE,21762,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,HDAUDB~1.INF
1,0x9ef409a8,FILE,21762,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,hdaudbus.inf_loc
0,0x9ef40c50,FILE,21763,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:27.000000 ,2010-11-21 00:38:27.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:28.000000 ,N/A
1,0x9ef40cb0,FILE,21763,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,hdaudio.inf_loc
1,0x9ef40d28,FILE,21763,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,HDAUDI~1.INF
1,0x9ef40da0,FILE,21763,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,hdaudio.inf_loc
0,0x9ef46050,FILE,21784,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:27.000000 ,2010-11-21 00:38:27.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:28.000000 ,N/A
1,0x9ef460b0,FILE,21784,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,ks.inf_loc
1,0x9ef46120,FILE,21784,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,ks.inf_loc
1,0x9ef46190,FILE,21784,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,KS6371~1.INF
0,0x9ef46450,FILE,21785,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:28.000000 ,2010-11-21 00:38:28.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:28.000000 ,N/A
1,0x9ef464b0,FILE,21785,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,kscaptur.inf_loc
1,0x9ef46530,FILE,21785,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,KSCAPT~1.INF
1,0x9ef465a8,FILE,21785,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,kscaptur.inf_loc
0,0x9ef46850,FILE,21786,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:28.000000 ,2010-11-21 00:38:28.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:28.000000 ,N/A
1,0x9ef468b0,FILE,21786,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,ksfilter.inf_loc
1,0x9ef46930,FILE,21786,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,KSFILT~1.INF
1,0x9ef469a8,FILE,21786,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,ksfilter.inf_loc
0,0x9ef46c50,FILE,21787,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:27.000000 ,2010-11-21 00:38:27.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:28.000000 ,N/A
1,0x9ef46cb0,FILE,21787,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,lltdio.inf_loc
1,0x9ef46d28,FILE,21787,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,LLTDIO~1.INF
1,0x9ef46da0,FILE,21787,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,lltdio.inf_loc
0,0x9ef52050,FILE,21832,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:25.000000 ,2010-11-21 00:38:25.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:25.000000 ,N/A
1,0x9ef520b0,FILE,21832,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,ndiscap.inf_loc
1,0x9ef52128,FILE,21832,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,NDISCA~1.INF
1,0x9ef521a0,FILE,21832,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,ndiscap.inf_loc
0,0x9ef52450,FILE,21833,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:27.000000 ,2010-11-21 00:38:27.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:27.000000 ,N/A
1,0x9ef524b0,FILE,21833,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,ndisuio.inf_loc
1,0x9ef52528,FILE,21833,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,NDISUI~1.INF
1,0x9ef525a0,FILE,21833,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,ndisuio.inf_loc
0,0x9ef52850,FILE,21834,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:29.000000 ,2010-11-21 00:38:29.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:29.000000 ,N/A
1,0x9ef528b0,FILE,21834,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,NET1K3~1.INF
1,0x9ef52928,FILE,21834,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,net1k32.inf_loc
1,0x9ef529a0,FILE,21834,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,net1k32.inf_loc
0,0x9ef52c50,FILE,21835,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:29.000000 ,2010-11-21 00:38:29.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:29.000000 ,N/A
1,0x9ef52cb0,FILE,21835,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,NET1Q3~1.INF
1,0x9ef52d28,FILE,21835,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,net1q32.inf_loc
1,0x9ef52da0,FILE,21835,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,net1q32.inf_loc
0,0x9ef57050,FILE,21852,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:27.000000 ,2010-11-21 00:38:27.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:27.000000 ,N/A
1,0x9ef570b0,FILE,21852,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,netip6.inf_loc
1,0x9ef57128,FILE,21852,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,NETIP6~1.INF
1,0x9ef571a0,FILE,21852,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,netip6.inf_loc
0,0x9ef57450,FILE,21853,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:28.000000 ,2010-11-21 00:38:28.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:28.000000 ,N/A
1,0x9ef574b0,FILE,21853,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,NETIRD~1.INF
1,0x9ef57528,FILE,21853,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,netirda.inf_loc
1,0x9ef575a0,FILE,21853,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,netirda.inf_loc
0,0x9ef57850,FILE,21854,3,File,N/A,STANDARD_INFORMATION,2010-11-21 00:38:29.000000 ,2010-11-21 00:38:29.000000 ,2023-04-25 01:33:51.000000 ,2010-11-21 00:38:29.000000 ,N/A
1,0x9ef578b0,FILE,21854,3,File,Archive,FILE_NAME,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,2023-04-25 01:33:51.000000 ,NETK57~1.INF
