TreeDepth,Offset,Name,Size
0,0x8e27f80,\\Windows\\System32\\sfc.dll,128
0,0x8efd728,\\Device\\HarddiskVolume1\\Users\\Hoxed\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM,128
0,0x8efdc38,\\Device\\HarddiskVolume1\\Users\\Hoxed\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM,128
0,0x9076268,\\Windows\\System32\\wusa.exe,128
0,0x90766c8,\\Windows\\System32\\LogFiles\\Scm\\1ec9510d-a439-4950-9399-b6399edf9ea7,128
0,0x91a80b0,\\epmapper,128
0,0x91a8168,\\Device\\HarddiskVolume1\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM,128
0,0x91a8470,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000001.regtrans-ms,128
0,0x91a88b0,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000002.regtrans-ms,128
0,0x91a8ed0,\\Device\\HarddiskVolume1\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM,128
0,0x926aa58,\\Winsock2\\CatalogChangeListener-194-0,128
0,0x926aef0,\\epmapper,128
0,0x9329660,\\Endpoint,128
0,0x9329d48,\\Windows\\System32\\rpcss.dll,128
0,0x9478550,\\Windows\\System32\\winevt\\Logs\\Windows PowerShell.evtx,128
0,0x9478650,\\Windows\\System32\\winevt\\Logs\\Application.evtx,128
0,0x94789f0,\\$Directory,128
0,0x9478f18,\\Windows\\System32\\winevt\\Logs\\ThinPrint Diagnostics.evtx,128
0,0x94ec8b0,\\Windows\\System32\\cryptui.dll,128
0,0x94ec968,\\Windows\\Prefetch\\SVCHOST.EXE-18D06B2E.pf,128
0,0x94ecc50,\\Windows\\System32\\authui.dll,128
0,0x94ecd08,\\Windows\\System32\\samlib.dll,128
0,0x962e280,\\$Directory,128
0,0x966a178,\\$Directory,128
0,0x96ef1b0,\\Windows\\System32\\wuapi.dll,128
0,0x96ef268,\\Windows\\System32\\apds.dll,128
0,0x96ef608,\\Windows\\System32\\dimsjob.dll,128
0,0x9764328,\\Windows\\System32\\SPInf.dll,128
0,0x97645d8,\\Windows\\System32\\userenv.dll,128
0,0x9825860,\\Windows\\winsxs\\Manifests\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57.manifest,128
0,0x996b038,\\Windows\\System32\\mmc.exe,128
0,0x996b5c8,\\Endpoint,128
0,0x99a51a0,\\Windows\\System32\\sysclass.dll,128
0,0x9a6b0c8,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000002.regtrans-ms,128
0,0x9a6b650,\\Windows\\System32\\rpcss.dll,128
0,0x9a6bd60,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM.blf,128
0,0x9aba218,\\Windows\\System32\\winevt\\Logs\\System.evtx,128
0,0x9b308f0,\\Windows\\System32\\version.dll,128
0,0x9b30be0,\\epmapper,128
0,0x9b30c98,\\Endpoint,128
0,0x9b52348,\\Windows\\Fonts\\upcebi.ttf,128
0,0x9b68330,\\Windows\\System32\\devrtl.dll,128
0,0x9c30370,\\Windows\\System32\\WSHTCPIP.DLL,128
0,0x9c30660,\\Endpoint,128
0,0x9cf13d0,\\Windows\\ServiceProfiles\\LocalService\\AppData\\Local\\lastalive0.dat,128
0,0x9cf1730,\\Winsock2\\CatalogChangeListener-308-0,128
0,0x9ee7100,\\Windows\\System32\\SessEnv.dll,128
0,0x9ee7248,\\Windows\\System32\\en-US\\sensrsvc.dll.mui,128
0,0x9ee7518,\\Windows\\System32\\sensrsvc.dll,128
0,0x9ee75f0,\\Windows\\System32\\tcpipcfg.dll,128
0,0x9ee7710,\\Windows\\System32\\en-US\\sessenv.dll.mui,128
0,0x9ee78c0,\\Windows\\System32\\ipnathlp.dll,128
0,0x9ee7a70,\\Windows\\System32\\en-US\\sens.dll.mui,128
0,0x9ee7d40,\\Windows\\System32\\Sens.dll,128
0,0x9ef6a30,\\Windows\\System32\\duser.dll,128
0,0x9ef6be0,\\Windows\\System32\\dui70.dll,128
0,0x9ef6db0,\\Windows\\winsxs\\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80\\GdiPlus.dll,128
0,0xa0a60c0,\\Windows\\System32\\en-US\\nsisvc.dll.mui,128
0,0xa0a6458,\\Windows\\System32\\nlasvc.dll,128
0,0xa0a6788,\\Windows\\System32\\netprofm.dll,128
0,0xa0a68a8,\\Windows\\System32\\netman.dll,128
0,0xa177280,\\Windows\\System32\\shacct.dll,128
0,0xa177e58,\\Windows\\WindowsShell.Manifest,128
0,0xa3b7f80,\\Endpoint,128
0,0xa428038,\\Windows\\System32\\drivers\\irenum.sys,128
0,0xa4281e0,\\Windows\\System32\\en-US\\wkssvc.dll.mui,128
0,0xa4283c8,\\Windows\\System32\\en-US\\srvsvc.dll.mui,128
0,0xa428578,\\Windows\\System32\\lltdres.dll,128
0,0xa428760,\\Windows\\System32\\wkssvc.dll,128
0,0xa4288a8,\\Windows\\System32\\srvsvc.dll,128
0,0xa428c50,\\Windows\\System32\\en-US\\keyiso.dll.mui,128
0,0xa4786b0,\\Windows\\IME\\SPTIP.DLL,128
0,0xa63d7d0,\\Windows\\Registration\\R000000000006.clb,128
0,0xa63d890,\\Windows\\System32,128
0,0xa63db18,\\Windows\\System32\\sti_ci.dll,128
0,0xa82b3f0,\\Windows\\System32\\en-US\\umpo.dll.mui,128
0,0xa82b638,\\Windows\\System32\\polstore.dll,128
0,0xa82b900,\\Windows\\System32\\en-US\\polstore.dll.mui,128
0,0xa82bcb8,\\$Directory,128
0,0xa82bd70,\\Windows\\System32\\pnrpauto.dll,128
0,0xa82bf80,\\Windows\\System32\\en-US\\pnrpauto.dll.mui,128
0,0xa82f4f8,\\Windows\\System32\\en-US\\themeservice.dll.mui,128
0,0xa82f9b0,\\Windows\\System32\\themeservice.dll,128
0,0xa82fa68,\\Windows\\System32\\termsrv.dll,128
0,0xa82fe00,\\Windows\\System32\\drivers\\vmusbmouse.sys,128
0,0xa89b2e8,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\Accessories\\Windows PowerShell\\Windows PowerShell ISE.lnk,128
0,0xa8ad160,\\Windows\\System32\\drivers\\hidparse.sys,128
0,0xa8ad640,\\Windows\\System32\\drivers\\hidusb.sys,128
0,0xa8ad810,\\Windows\\System32\\TabSvc.dll,128
0,0xa8adc88,\\Windows\\System32\\sysmain.dll,128
0,0xa8ade28,\\Windows\\System32\\drivers\\hidclass.sys,128
0,0xa96d028,\\Windows\\System32\\drivers\\usbd.sys,128
0,0xa96d278,\\Windows\\System32\\en-US\\swprv.dll.mui,128
0,0xa96d6b0,\\$Directory,128
0,0xa96d8d0,\\Windows\\AppPatch\\drvmain.sdb,128
0,0xa96dbe8,\\Windows\\System32\\en-US\\ssdpsrv.dll.mui,128
0,0xa96dd98,\\Windows\\System32\\wiaservc.dll,128
0,0xa96deb8,\\Windows\\System32\\ssdpsrv.dll,128
0,0xaa39540,\\Windows\\System32,128
0,0xaa39710,\\Windows\\Fonts\\consola.ttf,128
0,0xaa39860,\\Windows\\System32\\fontext.dll,128
0,0xabad038,\\Windows\\System32\\drivers\\mshidkmdf.sys,128
0,0xabad108,\\Windows\\System32\\drivers\\ndis.sys,128
0,0xabad380,\\Windows\\System32\\nsisvc.dll,128
0,0xabad4a0,\\Windows\\System32\\QAGENTRT.DLL,128
0,0xabad8b8,\\Windows\\System32\\drivers\\mup.sys,128
0,0xabadb90,\\Windows\\System32\\en-US\\msimsg.dll.mui,128
0,0xabadce0,\\Windows\\System32\\en-US\\netman.dll.mui,128
0,0xabade00,\\Windows\\System32\\msimsg.dll,128
0,0xabe4ba0,\\Windows\\Fonts\\couri.ttf,128
0,0xabe4d90,\\Windows\\System32\\mshta.exe,128
0,0xabe4f80,\\Windows\\System32\\wuapp.exe,128
0,0xac27570,\\Users\\Hoxed\\Favorites\\MSN Websites\\MSN Autos.url,128
0,0xac27628,\\Windows\\Fonts\\script.fon,128
0,0xac277a8,\\Windows\\Fonts\\coure.fon,128
0,0xac27988,\\Windows\\Fonts\\roman.fon,128
0,0xac27d28,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57\\msvcr90.dll,128
0,0xac27f80,\\Windows\\System32\\dsound.dll,128
0,0xad3b260,\\Program Files\\VMware\\VMware Tools\\vmacthlp.exe,128
0,0xad3bc98,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57\\msvcr90.dll,128
0,0xb16fa10,\\Device\\HarddiskVolume1\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM,128
0,0xb16fea0,\\Device\\HarddiskVolume1\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM,128
0,0xb1bc0e8,\\plugplay,128
0,0xb1bc258,\\plugplay,128
0,0xb221c68,\\Windows\\System32\\config\\SECURITY.LOG1,128
0,0xb28e958,\\Windows\\System32\\NlsData0021.dll,128
0,0xb28ea10,\\Windows\\System32\\config\\TxR\\{6cced301-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000002.regtrans-ms,128
0,0xb323710,\\Windows\\winsxs\\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80,128
0,0xb3f9038,\\Windows\\System32\\trkwks.dll,128
0,0xb3f9488,\\Windows\\servicing\\TrustedInstaller.exe,128
0,0xb3f9af0,\\Windows\\servicing\\en-US\\TrustedInstaller.exe.mui,128
0,0xb3f9d68,\\Windows\\System32\\en-US\\trkwks.dll.mui,128
0,0xb3f9f18,\\$Directory,128
0,0xb4f61b0,\\Windows\\System32\\drivers\\en-US\\luafv.sys.mui,128
0,0xb4f64e0,\\Windows\\System32\\mmcss.dll,128
0,0xb4f6600,\\Windows\\System32\\lmhsvc.dll,128
0,0xb4f69f8,\\Windows\\System32\\en-US\\lltdres.dll.mui,128
0,0xb4f6b48,\\Windows\\System32\\drivers\\luafv.sys,128
0,0xb57cd18,\\$Directory,128
0,0xb5bf188,\\Windows\\System32\\en-US\\TabSvc.dll.mui,128
0,0xb63b478,\\Windows\\System32\\umpnpmgr.dll,128
0,0xb63b688,\\Windows\\System32\\en-US\\umpnpmgr.dll.mui,128
0,0xb63ba90,\\Windows\\System32\\drivers\\secdrv.sys,128
0,0xb63bd08,\\Windows\\System32\\en-US\\pla.dll.mui,128
0,0xb63be28,\\Windows\\System32\\pcasvc.dll,128
0,0xb7e6590,\\Users\\Hoxed\\Favorites\\Windows Live\\Windows Live Gallery.url,128
0,0xb7e6990,\\$Directory,128
0,0xb87c038,\\Windows\\System32\\umpo.dll,128
0,0xb87c2a0,\\Windows\\System32\\qwave.dll,128
0,0xb87c3e8,\\Windows\\System32\\drivers\\en-US\\qwavedrv.sys.mui,128
0,0xb87c508,\\Windows\\System32\\drivers\\en-US\\pacer.sys.mui,128
0,0xb87c5c0,\\Windows\\System32\\en-US\\qwave.dll.mui,128
0,0xb87c678,\\Windows\\System32\\en-US\\psbase.dll.mui,128
0,0xb87c828,\\Windows\\System32\\en-US\\profsvc.dll.mui,128
0,0xb87c9b8,\\Windows\\System32\\rasauto.dll,128
0,0xb87cb00,\\Windows\\System32\\en-US\\rasauto.dll.mui,128
0,0xb87cd68,\\Windows\\System32\\profsvc.dll,128
0,0xb90b2d0,\\Windows\\Resources\\Ease of Access Themes\\hc1.theme,128
0,0xb9313e0,\\Users\\Hoxed\\AppData\\Roaming\\Microsoft\\Windows\\Recent\\AutomaticDestinations\\4975d6798a8bdf66.automaticDestinations-ms,128
0,0xb931f80,\\Windows\\System32\\w32time.dll,128
0,0xb938228,\\Windows\\System32\\drivers\\http.sys,128
0,0xb9384a0,\\Windows\\System32\\drivers\\en-US\\http.sys.mui,128
0,0xb938620,\\Windows\\System32\\en-US\\KMSVC.DLL.MUI,128
0,0xb938910,\\Windows\\System32\\KMSVC.DLL,128
0,0xb938be8,\\Windows\\System32\\en-US\\hidserv.dll.mui,128
0,0xb938eb8,\\Windows\\System32\\hidserv.dll,128
0,0xbaa3370,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\WindowsColorSystem\\Calibration Loader,128
0,0xbaa3c90,\\Windows\\System32\\davhlpr.dll,128
0,0xbcb9038,\\Windows\\System32\\en-US\\bthserv.dll.mui,128
0,0xbcb9130,\\Windows\\System32\\comres.dll,128
0,0xbcb9278,\\Windows\\System32\\en-US\\clfs.sys.mui,128
0,0xbcb96e8,\\Windows\\System32\\en-US\\certprop.dll.mui,128
0,0xbcb97a8,\\Windows\\System32\\drivers\\en-US\\fvevol.sys.mui,128
0,0xbcb9860,\\Windows\\System32\\gpapi.dll,128
0,0xbcb9918,\\Windows\\System32\\drivers\\fvevol.sys,128
0,0xbcb9f80,\\Windows\\System32\\clfs.sys,128
0,0xbd711f0,\\wkssvc,128
0,0xbd715d0,\\Windows\\System32\\audiodg.exe,128
0,0xbd71758,\\Windows\\Fonts\\palabi.ttf,128
0,0xbd71ba0,\\Windows\\System32\\en-US\\zipfldr.dll.mui,128
0,0xbd71f80,\\Windows\\System32\\cryptnet.dll,128
0,0xbd7f3b0,\\Windows\\System32\\drivers\\fltMgr.sys,128
0,0xbd7f5e8,\\Windows\\System32\\en-US\\FntCache.dll.mui,128
0,0xbd7fa60,\\Windows\\System32\\drivers\\filetrace.sys,128
0,0xbd7fe28,\\Windows\\System32\\drivers\\fileinfo.sys,128
0,0xbe4def0,\\ProgramData\\Microsoft\\Search\\Data\\Applications\\Windows\\Projects\\SystemIndex\\Indexer\\CiFiles\\CiAB0001.000,128
0,0xbf2a3a0,\\Windows\\System32\\ncrypt.dll,128
0,0xbf2a4c0,\\Windows\\System32\\cngaudit.dll,128
0,0xbf2aa68,\\Users\\Hoxed\\Favorites\\Windows Live\\Windows Live Mail.url,128
0,0xbf2af18,\\Windows\\System32\\authz.dll,128
0,0xbf307f8,\\Windows\\System32\\drivers\\en-US\\bthpan.sys.mui,128
0,0xbf308b0,\\Windows\\System32\\sxs.dll,128
0,0xbf68610,\\Windows\\System32\\bcrypt.dll,128
0,0xc37f5d0,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57,128
0,0xc37f9b0,\\Windows\\System32\\psbase.dll,128
0,0xc37ff80,\\Windows\\AppPatch\\AcLayers.dll,128
0,0xc42b038,\\Windows\\Fonts\\calibrii.ttf,128
0,0xc42b448,\\Windows\\System32\\config\\SECURITY.LOG2,128
0,0xc42b738,\\Windows\\System32\\en-US\\appidsvc.dll.mui,128
0,0xc42bae8,\\Endpoint,128
0,0xc434a98,\\$Directory,128
0,0xc434da0,\\Windows\\winsxs\\Manifests\\x86_microsoft.windows.systemcompatible_6595b64144ccf1df_6.0.7600.16385_none_49adccbde8169a03.manifest,128
0,0xc4aa038,\\Windows\\System32\\ie4uinit.exe,128
0,0xc4aa350,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\MobilePC\\HotStart,128
0,0xc4aa5c8,\\Windows\\System32\\iedkcs32.dll,128
0,0xc4aa680,\\Windows\\System32\\en-US\\iedkcs32.dll.mui,128
0,0xc4aaa80,\\Windows\\System32\\LogFiles\\Scm\\367f930a-a3db-4112-b1f1-50e92a171c88,128
0,0xc4aad68,\\Windows\\System32\\themeui.dll,128
0,0xc4b2570,\\Windows\\winsxs\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2,128
0,0xc4b2f80,\\Windows\\System32\\LogFiles\\Scm\\8905ecd8-016f-4dc2-90e6-a5f1fa6a841a,128
0,0xc559778,\\Windows\\System32\\sdengin2.dll,128
0,0xc5b7a40,\\Windows\\System32\\rascfg.dll,128
0,0xc5b7be8,\\Windows\\Fonts\\modern.fon,128
0,0xc5b7e30,\\Windows\\System32\\appinfo.dll,128
0,0xc5d2f80,\\Windows\\System32\\7B296FB0-376B-497e-B012-9C450E1B7327-5P-0.C7483456-A289-439d-8115-601632D005A0,128
0,0xc62b3e0,\\Windows\\System32\\en-US\\wbengine.exe.mui,128
0,0xc6793e0,\\Windows\\ServiceProfiles\\NetworkService\\AppData\\Roaming\\Microsoft\\SoftwareProtectionPlatform\\tokens.dat,128
0,0xc70c180,\\Windows\\Fonts\\upckbi.ttf,128
0,0xc70c400,\\Windows\\Fonts\\tradbdo.ttf,128
0,0xc70c6b8,\\Windows\\Fonts\\upcdbi.ttf,128
0,0xc70c9a0,\\Windows\\Fonts\\cordia.ttf,128
0,0xc70ceb8,\\Windows\\Fonts\\symbol.ttf,128
0,0xc86e448,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\Active Directory Rights Management Services Client\\AD RMS Rights Policy Template Management (Automated),128
0,0xc9721e8,\\Windows\\Cursors\\aero_helpsel.cur,128
0,0xc972830,\\Windows\\Cursors\\aero_unavail.cur,128
0,0xc972da0,\\Windows\\Cursors\\aero_working.ani,128
0,0xc972e58,\\Windows\\Cursors\\aero_move.cur,128
0,0xc9f1550,\\Windows\\System32\\winlogon.exe,128
0,0xc9f1798,\\Windows\\System32\\lsm.exe,128
0,0xca0e578,\\$ConvertToNonresident,128
0,0xca71340,\\Windows\\Cursors\\aero_ew.cur,128
0,0xca71608,\\Windows\\Cursors\\aero_ns.cur,128
0,0xca71e68,\\Windows\\Cursors\\aero_up.cur,128
0,0xcb92d08,\\Users\\Hoxed\\Searches\\Indexed Locations.search-ms,128
0,0xcbd5e70,\\$Directory,128
0,0xcc313e8,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\Customer Experience Improvement Program\\Consolidator,128
0,0xcc31a48,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\Customer Experience Improvement Program\\UsbCeip,128
0,0xcc31b90,\\Program Files\\VMware\\VMware Tools\\plugins\\common\\thinprint.dll,128
0,0xcc31c48,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57,128
0,0xcc31ef0,\\Windows\\System32\\LogFiles\\Scm\\a2cfb6f3-b3ae-4971-8e29-c415be22d2e5,128
0,0xccbe588,\\Windows\\System32\\cryptdll.dll,128
0,0xccbed38,\\Windows\\System32\\samsrv.dll,128
0,0xccbef80,\\Windows\\System32\\lsasrv.dll,128
0,0xcceeee8,\\Windows\\System32,128
0,0xccfb248,\\Windows\\System32\\srvcli.dll,128
0,0xccfb730,\\Windows\\winsxs\\Manifests\\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_ec83dffa859149af.manifest,128
0,0xccfbcf0,\\Windows\\System32\\wbiosrvc.dll,128
0,0xd0fda28,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\Tcpip\\IpAddressConflict1,128
0,0xd273028,\\Windows\\System32\\config\\RegBack\\SECURITY,128
0,0xd2734d0,\\Windows\\System32\\en-US\\appinfo.dll.mui,128
0,0xd292160,\\Windows\\Fonts\\verdanaz.ttf,128
0,0xd2925c8,\\Windows\\Fonts\\browauz.ttf,128
0,0xd2928b0,\\Windows\\Fonts\\segoesc.ttf,128
0,0xd292c30,\\Windows\\assembly\\GAC_32\\mscorlib\\2.0.0.0__b77a5c561934e089\\sorttbls.nlp,128
0,0xd292e50,\\Windows\\Fonts\\mriamc.ttf,128
0,0xd2f7860,\\Windows\\System32\\LogFiles\\Scm\\bba67ad0-4ba0-4b44-827b-ff419b70c057,128
0,0xd2f7b68,\\Windows\\System32\\LogFiles\\Scm\\e79b2998-8f63-451a-a56d-26edc0a5098a,128
0,0xd379758,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\Windows Media Sharing\\UpdateLibrary,128
0,0xd379c08,\\Windows\\System32\\LogFiles\\Scm\\18e6d428-d26c-4169-bedf-3b5bddc952f6,128
0,0xd379e00,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57,128
0,0xd379eb8,\\Windows\\System32\\LogFiles\\Scm\\2375f586-1009-41fb-b54e-30d8af2b781d,128
0,0xd3bc4d0,\\Windows\\System32\\NapiNSP.dll,128
0,0xd3bc7c0,\\Windows\\Fonts\\georgiai.ttf,128
0,0xd3bc950,\\Windows\\System32\\msacm32.dll,128
0,0xd67a178,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57,128
0,0xd67a4c8,\\Windows\\System32\\LogFiles\\Scm\\d8bb5b7f-d0ca-4f67-a3d7-73e1d05f63da,128
0,0xd67aa88,\\Windows\\System32\\LogFiles\\Scm\\d622195c-d680-4fea-9c56-59660c7c9e94,128
0,0xd67ada8,\\Program Files\\VMware\\VMware Tools\\VMware VGAuth\\intl.dll,128
0,0xd67ae60,\\Windows\\System32\\timedate.cpl,128
0,0xd87d3e8,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\CertificateServicesClient\\UserTask,128
0,0xd87d828,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\Windows Error Reporting\\QueueReporting,128
0,0xd87dc68,\\Windows\\System32\\LogFiles\\Scm\\de8699d2-8a05-42f7-8a85-5162af47d26a,128
0,0xd87de60,\\Windows\\System32\\AudioSes.dll,128
0,0xd8fb168,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\UPnP\\UPnPHostConfig,128
0,0xd8fb630,\\Windows\\System32\\LogFiles\\Scm\\d21f6024-191f-4454-bbbc-09a650da2549,128
0,0xd8fb7a0,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57,128
0,0xd8fbdc8,\\Windows\\System32\\en-US\\Vault.dll.mui,128
0,0xdafe258,\\Windows\\System32\\ntshrui.dll,128
0,0xdafe6e8,\\Windows\\System32\\EhStorShell.dll,128
0,0xdafe7a0,\\Windows\\winsxs\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2,128
0,0xdafe980,\\Users\\Hoxed\\AppData\\Local\\IconCache.db,128
0,0xdafeec8,\\Windows\\winsxs\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2,128
0,0xdd956b8,\\Windows\\Fonts\\iskpota.ttf,128
0,0xdd959a0,\\Windows\\Fonts\\comicbd.ttf,128
0,0xdd95c18,\\Windows\\Fonts\\utsaahi.ttf,128
0,0xdd95de0,\\Windows\\Fonts\\arialbi.ttf,128
0,0xffa74e8,\\Program Files\\Microsoft Games\\SpiderSolitaire\\SpiderSolitaire.exe,128
0,0xffa7638,\\Program Files\\Windows Defender\\MsMpLics.dll,128
0,0x101c3378,\\Program Files\\VMware\\VMware Tools\\libeay32.dll,128
0,0x101c36c0,\\Users\\Hoxed\\Favorites\\MSN Websites\\MSN.url,128
0,0x116c0900,\\Windows\\System32\\catroot2\\edb.log,128
0,0x116c0f80,\\Windows\\System32\\cabinet.dll,128
0,0x11993df0,\\Windows\\System32\\HotStartUserAgent.dll,128
0,0x11ae6f18,\\$Directory,128
0,0x11fc7cd8,\\Windows\\System32\\en-US\\WinSATAPI.dll.mui,128
0,0x11fc7e70,\\Windows\\Fonts\\courbi.ttf,128
0,0x12511448,\\Windows\\System32\\wpdshext.dll,128
0,0x125115c8,\\Windows\\Fonts\\Candarab.ttf,128
0,0x12bf5398,\\Windows\\winsxs\\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_581cd2bf5825dde9,128
0,0x132ad650,\\Windows\\System32\\p2pcollab.dll,128
0,0x1335c288,\\Windows\\System32\\verclsid.exe,128
0,0x1335cf80,\\Users\\Hoxed\\AppData\\Roaming\\Microsoft\\Windows\\Recent\\desktop.ini,128
0,0x138d7930,\\Windows\\System32\\profapi.dll,128
0,0x13c0ebe0,\\Windows\\Prefetch\\VMWARERESOLUTIONSET.EXE-BAE6FDC8.pf,128
0,0x13d811c0,\\ProgramData\\Microsoft\\RAC\\StateData\\RacMetaData.dat,128
0,0x13fc3858,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\Administrative Tools\\Data Sources (ODBC).lnk,128
0,0x142f8140,\\Windows\\Fonts\\impact.ttf,128
0,0x142f83b0,\\Windows\\Fonts\\simpfxo.ttf,128
0,0x142f85d8,\\Windows\\Fonts\\ariali.ttf,128
0,0x142f88c0,\\Windows\\Fonts\\upcjbi.ttf,128
0,0x142f8c88,\\Windows\\Fonts\\upcii.ttf,128
0,0x142f8ea8,\\Windows\\Fonts\\upcjl.ttf,128
0,0x147152b8,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\Accessories\\Windows PowerShell\\Windows PowerShell.lnk,128
0,0x147155a8,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\Administrative Tools\\Performance Monitor.lnk,128
0,0x14dad4e8,\\Windows\\System32\\dui70.dll,128
0,0x1515c2a8,\\Windows\\System32\\en-US\\wevtsvc.dll.mui,128
0,0x1515c3c8,\\Windows\\System32\\wevtsvc.dll,128
0,0x1515c6a0,\\Windows\\System32\\en-US\\efssvc.dll.mui,128
0,0x1515c850,\\Windows\\System32\\FXSRESM.dll,128
0,0x1515c970,\\Windows\\System32\\efssvc.dll,128
0,0x1515cd98,\\Windows\\System32\\en-US\\eapsvc.dll.mui,128
0,0x1515ceb8,\\Windows\\System32\\eapsvc.dll,128
0,0x152c5710,\\Windows\\System32\\powrprof.dll,128
0,0x153770a0,\\Windows\\Fonts\\upclb.ttf,128
0,0x153771d8,\\Windows\\Fonts\\cordiau.ttf,128
0,0x153774c0,\\Windows\\Fonts\\upcll.ttf,128
0,0x153776f8,\\Windows\\Fonts\\angsaui.ttf,128
0,0x15377920,\\Windows\\Fonts\\simpo.ttf,128
0,0x15377b40,\\Windows\\Fonts\\framd.ttf,128
0,0x15377d60,\\Windows\\Fonts\\latha.ttf,128
0,0x15377f80,\\Windows\\Fonts\\upcdi.ttf,128
0,0x15492d08,\\Windows\\System32\\wintrust.dll,128
0,0x15492dc0,\\Windows\\System32\\KernelBase.dll,128
0,0x15b56038,\\Windows\\System32\\mfc42u.dll,128
0,0x1744c288,\\Windows\\System32\\aeevts.dll,128
0,0x1744c578,\\Windows\\System32\\msra.exe,128
0,0x17891038,\\Windows\\inf\\nettcpip.PNF,128
0,0x178912f8,\\Windows\\inf\\rspndr.PNF,128
0,0x17891960,\\Windows\\inf\\netsstpt.PNF,128
0,0x17891c90,\\Windows\\inf\\netrast.PNF,128
0,0x17891e00,\\Windows\\inf\\lltdio.PNF,128
0,0x179b37a8,\\Windows\\System32\\crypt32.dll,128
0,0x179b3af0,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\XPS Viewer.lnk,128
0,0x17dbe3b0,\\Windows\\System32\\mpg2splt.ax,128
0,0x17dbe468,\\Windows\\System32\\C_10000.NLS,128
0,0x17e645f0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-NetworkAccessProtection%4WHC.evtx,128
