TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,Fileoutput
0,1120,svchost.exe,0x71120000,0x10000,VssTrace.DLL,C:\\Windows\\system32\\VssTrace.DLL,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x775e0000,0x8f000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x74040000,0xf000,samcli.dll,C:\\Windows\\system32\\samcli.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x74730000,0x12000,SAMLIB.dll,C:\\Windows\\system32\\SAMLIB.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x75330000,0x16000,CRYPTSP.dll,C:\\Windows\\system32\\CRYPTSP.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x750d0000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x76190000,0x83000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x73c80000,0x47000,es.dll,C:\\Windows\\system32\\es.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x71030000,0x3e000,nlasvc.dll,c:\\windows\\system32\\nlasvc.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x755a0000,0x42000,wevtapi.dll,c:\\windows\\system32\\wevtapi.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x71000000,0x28000,ncsi.dll,c:\\windows\\system32\\ncsi.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x70fa0000,0x58000,WINHTTP.dll,c:\\windows\\system32\\WINHTTP.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x70f50000,0x4f000,webio.dll,c:\\windows\\system32\\webio.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x75c00000,0x27000,CFGMGR32.dll,C:\\Windows\\system32\\CFGMGR32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x74630000,0xf5000,PROPSYS.dll,C:\\Windows\\system32\\PROPSYS.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x75820000,0x8000,secur32.dll,C:\\Windows\\system32\\secur32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x75450000,0x8000,credssp.dll,C:\\Windows\\system32\\credssp.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x70e20000,0xd000,ssdpapi.dll,C:\\Windows\\system32\\ssdpapi.dll,2023-04-24 14:41:40.000000 ,Disabled
0,1120,svchost.exe,0x74050000,0xf000,wkscli.dll,C:\\Windows\\system32\\wkscli.dll,2023-04-24 14:41:40.000000 ,Disabled
0,1120,svchost.exe,0x75510000,0x17000,bcrypt.dll,C:\\Windows\\system32\\bcrypt.dll,2023-04-24 14:41:40.000000 ,Disabled
0,1120,svchost.exe,0x75010000,0x3d000,bcryptprimitives.dll,C:\\Windows\\system32\\bcryptprimitives.dll,2023-04-24 14:41:40.000000 ,Disabled
0,1120,svchost.exe,0x74170000,0xd000,WTSAPI32.dll,C:\\Windows\\system32\\WTSAPI32.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1120,svchost.exe,0x754b0000,0x29000,WINSTA.dll,C:\\Windows\\system32\\WINSTA.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1120,svchost.exe,0x73870000,0x1a3000,ESENT.dll,C:\\Windows\\system32\\ESENT.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1120,svchost.exe,0x77980000,0x5000,psapi.dll,C:\\Windows\\system32\\psapi.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1120,svchost.exe,0x77920000,0x57000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,2023-04-24 14:41:42.000000 ,Disabled
0,1120,svchost.exe,0x75180000,0x22000,logoncli.dll,C:\\Windows\\system32\\logoncli.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1120,svchost.exe,0x6f6b0000,0x6000,rasadhlp.dll,C:\\Windows\\system32\\rasadhlp.dll,2023-04-24 14:42:01.000000 ,Disabled
0,1300,dwm.exe,0x890000,0x1a000,Dwm.exe,C:\\Windows\\system32\\Dwm.exe,N/A,Disabled
0,1300,dwm.exe,0x777e0000,0x13c000,ntdll.dll,C:\\Windows\\SYSTEM32\\ntdll.dll,N/A,Disabled
0,1300,dwm.exe,0x75e40000,0xd4000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x75b60000,0x4a000,KERNELBASE.dll,C:\\Windows\\system32\\KERNELBASE.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x77480000,0x4e000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x762f0000,0xc9000,USER32.dll,C:\\Windows\\system32\\USER32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x774d0000,0xa000,LPK.dll,C:\\Windows\\system32\\LPK.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x760b0000,0x9d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x77210000,0xac000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x745f0000,0x40000,UxTheme.dll,C:\\Windows\\system32\\UxTheme.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x762d0000,0x1f000,IMM32.dll,C:\\Windows\\system32\\IMM32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x72480000,0x1b000,dwmredir.dll,C:\\Windows\\system32\\dwmredir.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x72320000,0x151000,dwmcore.dll,C:\\Windows\\system32\\dwmcore.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x76220000,0xa1000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x74190000,0xfb000,WindowsCodecs.dll,C:\\Windows\\system32\\WindowsCodecs.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x763c0000,0x15c000,ole32.dll,C:\\Windows\\system32\\ole32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x722f0000,0x2c000,d3d10_1.dll,C:\\Windows\\system32\\d3d10_1.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x722b0000,0x3a000,d3d10_1core.dll,C:\\Windows\\system32\\d3d10_1core.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x72220000,0x83000,dxgi.dll,C:\\Windows\\system32\\dxgi.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x74ce0000,0x9000,VERSION.dll,C:\\Windows\\system32\\VERSION.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x742c0000,0x13000,dwmapi.dll,C:\\Windows\\system32\\dwmapi.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x77980000,0x5000,PSAPI.DLL,C:\\Windows\\system32\\PSAPI.DLL,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x75bb0000,0x2d000,WINTRUST.dll,C:\\Windows\\system32\\WINTRUST.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x75a40000,0x11d000,CRYPT32.dll,C:\\Windows\\system32\\CRYPT32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1300,dwm.exe,0x759a0000,0xc000,MSASN1.dll,C:\\Windows\\system32\\MSASN1.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x440000,0x281000,Explorer.EXE,C:\\Windows\\Explorer.EXE,N/A,Disabled
0,1312,explorer.exe,0x777e0000,0x13c000,ntdll.dll,C:\\Windows\\SYSTEM32\\ntdll.dll,N/A,Disabled
0,1312,explorer.exe,0x75e40000,0xd4000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75b60000,0x4a000,KERNELBASE.dll,C:\\Windows\\system32\\KERNELBASE.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x77210000,0xac000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x76220000,0xa1000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x77480000,0x4e000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x762f0000,0xc9000,USER32.dll,C:\\Windows\\system32\\USER32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x774d0000,0xa000,LPK.dll,C:\\Windows\\system32\\LPK.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x760b0000,0x9d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x77920000,0x57000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x765b0000,0xc4a000,SHELL32.dll,C:\\Windows\\system32\\SHELL32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x763c0000,0x15c000,ole32.dll,C:\\Windows\\system32\\ole32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x775e0000,0x8f000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x720b0000,0x16f000,EXPLORERFRAME.dll,C:\\Windows\\system32\\EXPLORERFRAME.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74370000,0x2f000,DUser.dll,C:\\Windows\\system32\\DUser.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x743a0000,0xb2000,DUI70.dll,C:\\Windows\\system32\\DUI70.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x762d0000,0x1f000,IMM32.dll,C:\\Windows\\system32\\IMM32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x745f0000,0x40000,UxTheme.dll,C:\\Windows\\system32\\UxTheme.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x73e60000,0x25000,POWRPROF.dll,C:\\Windows\\system32\\POWRPROF.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x772e0000,0x19d000,SETUPAPI.dll,C:\\Windows\\system32\\SETUPAPI.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75c00000,0x27000,CFGMGR32.dll,C:\\Windows\\system32\\CFGMGR32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75be0000,0x12000,DEVOBJ.dll,C:\\Windows\\system32\\DEVOBJ.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x742c0000,0x13000,dwmapi.dll,C:\\Windows\\system32\\dwmapi.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x73d30000,0xa000,slc.dll,C:\\Windows\\system32\\slc.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74460000,0x190000,gdiplus.dll,C:\\Windows\\WinSxS\\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80\\gdiplus.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75820000,0x8000,Secur32.dll,C:\\Windows\\system32\\Secur32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75840000,0x1b000,SSPICLI.DLL,C:\\Windows\\system32\\SSPICLI.DLL,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74630000,0xf5000,PROPSYS.dll,C:\\Windows\\system32\\PROPSYS.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x754b0000,0x29000,WINSTA.dll,C:\\Windows\\system32\\WINSTA.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x758b0000,0xc000,CRYPTBASE.dll,C:\\Windows\\system32\\CRYPTBASE.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74770000,0x19e000,comctl32.dll,C:\\Windows\\WinSxS\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\\comctl32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74190000,0xfb000,WindowsCodecs.dll,C:\\Windows\\system32\\WindowsCodecs.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75930000,0xb000,profapi.dll,C:\\Windows\\system32\\profapi.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75860000,0x4c000,apphelp.dll,C:\\Windows\\system32\\apphelp.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x76190000,0x83000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x72070000,0x31000,EhStorShell.dll,C:\\Windows\\system32\\EhStorShell.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x72000000,0x70000,ntshrui.dll,C:\\Windows\\system32\\ntshrui.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x757b0000,0x19000,srvcli.dll,C:\\Windows\\system32\\srvcli.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x71ff0000,0xb000,cscapi.dll,C:\\Windows\\system32\\cscapi.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x71fe0000,0x6000,IconCodecService.dll,C:\\Windows\\system32\\IconCodecService.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75330000,0x16000,CRYPTSP.dll,C:\\Windows\\system32\\CRYPTSP.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x750d0000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75920000,0xe000,RpcRtRemote.dll,C:\\Windows\\system32\\RpcRtRemote.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74050000,0xf000,wkscli.dll,C:\\Windows\\system32\\wkscli.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75400000,0x2b000,netjoin.dll,C:\\Windows\\system32\\netjoin.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74060000,0x9000,netutils.dll,C:\\Windows\\system32\\netutils.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74330000,0x38000,SndVolSSO.DLL,C:\\Windows\\system32\\SndVolSSO.DLL,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74320000,0x9000,HID.DLL,C:\\Windows\\system32\\HID.DLL,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x742e0000,0x39000,MMDevApi.dll,C:\\Windows\\System32\\MMDevApi.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x71f60000,0x78000,timedate.cpl,C:\\Windows\\system32\\timedate.cpl,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x73ce0000,0x14000,ATL.DLL,C:\\Windows\\system32\\ATL.DLL,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x71f10000,0x4e000,actxprxy.dll,C:\\Windows\\system32\\actxprxy.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x71e50000,0x2e000,shdocvw.dll,C:\\Windows\\System32\\shdocvw.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x71e40000,0x9000,LINKINFO.dll,C:\\Windows\\system32\\LINKINFO.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74f70000,0x17000,USERENV.dll,C:\\Windows\\system32\\USERENV.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x717e0000,0x278000,gameux.dll,C:\\Windows\\System32\\gameux.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74290000,0x2f000,XmlLite.dll,C:\\Windows\\System32\\XmlLite.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75a40000,0x11d000,CRYPT32.dll,C:\\Windows\\system32\\CRYPT32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x759a0000,0xc000,MSASN1.dll,C:\\Windows\\system32\\MSASN1.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x71dd0000,0x61000,wer.dll,C:\\Windows\\System32\\wer.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74750000,0x1e000,shacct.dll,C:\\Windows\\System32\\shacct.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74730000,0x12000,SAMLIB.dll,C:\\Windows\\system32\\SAMLIB.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74040000,0xf000,samcli.dll,C:\\Windows\\system32\\samcli.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x717b0000,0x2a000,msls31.dll,C:\\Windows\\system32\\msls31.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74a10000,0x1b7000,authui.dll,C:\\Windows\\system32\\authui.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x74910000,0xf8000,CRYPTUI.dll,C:\\Windows\\system32\\CRYPTUI.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75f20000,0x136000,urlmon.dll,C:\\Windows\\system32\\urlmon.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x774e0000,0xf5000,WININET.dll,C:\\Windows\\system32\\WININET.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x75c30000,0x1fb000,iertutil.dll,C:\\Windows\\system32\\iertutil.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x73df0000,0x21000,ntmarta.dll,C:\\Windows\\system32\\ntmarta.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x76060000,0x45000,WLDAP32.dll,C:\\Windows\\system32\\WLDAP32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x713c0000,0x198000,NetworkExplorer.dll,C:\\Windows\\system32\\NetworkExplorer.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1312,explorer.exe,0x71560000,0x32000,WINMM.dll,C:\\Windows\\system32\\WINMM.dll,2023-04-24 14:41:40.000000 ,Disabled
0,1312,explorer.exe,0x70dd0000,0x30000,wdmaud.drv,C:\\Windows\\system32\\wdmaud.drv,2023-04-24 14:41:40.000000 ,Disabled
0,1312,explorer.exe,0x70dc0000,0x4000,ksuser.dll,C:\\Windows\\system32\\ksuser.dll,2023-04-24 14:41:40.000000 ,Disabled
0,1312,explorer.exe,0x73e50000,0x7000,AVRT.dll,C:\\Windows\\system32\\AVRT.dll,2023-04-24 14:41:40.000000 ,Disabled
0,1312,explorer.exe,0x70d80000,0x36000,AUDIOSES.DLL,C:\\Windows\\system32\\AUDIOSES.DLL,2023-04-24 14:41:40.000000 ,Disabled
0,1312,explorer.exe,0x70bb0000,0x8000,msacm32.drv,C:\\Windows\\system32\\msacm32.drv,2023-04-24 14:41:40.000000 ,Disabled
0,1312,explorer.exe,0x70b90000,0x14000,MSACM32.dll,C:\\Windows\\system32\\MSACM32.dll,2023-04-24 14:41:40.000000 ,Disabled
0,1312,explorer.exe,0x70b80000,0x7000,midimap.dll,C:\\Windows\\system32\\midimap.dll,2023-04-24 14:41:40.000000 ,Disabled
0,1312,explorer.exe,0x72ef0000,0x20e000,SyncCenter.dll,C:\\Windows\\System32\\SyncCenter.dll,2023-04-24 14:41:43.000000 ,Disabled
0,1312,explorer.exe,0x73100000,0x94000,MsftEdit.dll,C:\\Windows\\system32\\MsftEdit.dll,2023-04-24 14:41:44.000000 ,Disabled
0,1312,explorer.exe,0x73370000,0x3a000,stobject.dll,C:\\Windows\\system32\\stobject.dll,2023-04-24 14:41:44.000000 ,Disabled
0,1312,explorer.exe,0x72cf0000,0xb7000,BatMeter.dll,C:\\Windows\\system32\\BatMeter.dll,2023-04-24 14:41:44.000000 ,Disabled
0,1312,explorer.exe,0x74170000,0xd000,WTSAPI32.dll,C:\\Windows\\system32\\WTSAPI32.dll,2023-04-24 14:41:44.000000 ,Disabled
0,1312,explorer.exe,0x72c80000,0x64000,prnfldr.dll,C:\\Windows\\system32\\prnfldr.dll,2023-04-24 14:41:44.000000 ,Disabled
0,1312,explorer.exe,0x73310000,0x51000,WINSPOOL.DRV,C:\\Windows\\system32\\WINSPOOL.DRV,2023-04-24 14:41:44.000000 ,Disabled
0,1312,explorer.exe,0x73c80000,0x47000,es.dll,C:\\Windows\\system32\\es.dll,2023-04-24 14:41:44.000000 ,Disabled
0,1312,explorer.exe,0x72c10000,0x64000,dxp.dll,C:\\Windows\\system32\\dxp.dll,2023-04-24 14:41:44.000000 ,Disabled
0,1312,explorer.exe,0x72c00000,0x10000,Syncreg.dll,C:\\Windows\\system32\\Syncreg.dll,2023-04-24 14:41:44.000000 ,Disabled
0,1312,explorer.exe,0x72840000,0x265000,netshell.dll,C:\\Windows\\System32\\netshell.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x73c30000,0x1c000,IPHLPAPI.DLL,C:\\Windows\\System32\\IPHLPAPI.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x77200000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x73c20000,0x7000,WINNSI.DLL,C:\\Windows\\System32\\WINNSI.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x73e40000,0x10000,nlaapi.dll,C:\\Windows\\System32\\nlaapi.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x72510000,0xe000,AltTab.dll,C:\\Windows\\System32\\AltTab.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6f9f0000,0x1d000,wpdshserviceobj.dll,C:\\Windows\\system32\\wpdshserviceobj.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6f9c0000,0x2b000,PortableDeviceTypes.dll,C:\\Windows\\system32\\PortableDeviceTypes.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x73f70000,0x89000,PortableDeviceApi.dll,C:\\Windows\\system32\\PortableDeviceApi.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x75bb0000,0x2d000,WINTRUST.dll,C:\\Windows\\system32\\WINTRUST.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6fde0000,0xc000,mssprxy.dll,C:\\Windows\\system32\\mssprxy.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6f190000,0x1ae000,pnidui.dll,C:\\Windows\\System32\\pnidui.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6f170000,0x17000,QUtil.dll,C:\\Windows\\System32\\QUtil.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x755a0000,0x42000,wevtapi.dll,C:\\Windows\\System32\\wevtapi.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x72780000,0xd000,dhcpcsvc6.DLL,C:\\Windows\\system32\\dhcpcsvc6.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x76150000,0x35000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x72760000,0x12000,dhcpcsvc.DLL,C:\\Windows\\system32\\dhcpcsvc.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x75450000,0x8000,credssp.dll,C:\\Windows\\system32\\credssp.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x74000000,0x8000,npmproxy.dll,C:\\Windows\\System32\\npmproxy.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6ef90000,0x16000,Wlanapi.dll,C:\\Windows\\system32\\Wlanapi.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6f970000,0x6000,wlanutil.dll,C:\\Windows\\system32\\wlanutil.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6ef40000,0x48000,wwanapi.dll,C:\\Windows\\system32\\wwanapi.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6efc0000,0xa000,wwapi.dll,C:\\Windows\\system32\\wwapi.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6ef10000,0x2e000,QAgent.dll,C:\\Windows\\System32\\QAgent.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6eec0000,0x4d000,srchadmin.dll,C:\\Windows\\System32\\srchadmin.dll,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x758c0000,0x5f000,SXS.DLL,C:\\Windows\\system32\\SXS.DLL,2023-04-24 14:41:45.000000 ,Disabled
0,1312,explorer.exe,0x6ed40000,0xb0000,bthprops.cpl,C:\\Windows\\System32\\bthprops.cpl,2023-04-24 14:41:45.000000 ,Disabled
